baseline_mode,baseline_mode_label,role_id,role_label,model_id,scheme_id,fe_label,scenario_id,scenario_label,scenario_family,statistic,Year,province_n,baseline_pred_mean,scenario_adjustment_mean,scenario_pred_mean,delta_vs_baseline_mean,rx1day_baseline_mean,rx1day_scenario_mean,baseline_pred_mean_at_end,delta_vs_baseline_at_end,delta_vs_last_observed
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,baseline,2050,31,27.210010924599764,0.0,27.210010924599764,0.0,36.69237244232996,36.69237244232996,27.210010924599764,0.0,-4.247309174655815
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.15281470757418408,27.362825632173948,0.1528147075741837,36.69237244232996,41.821285906498204,27.210010924599764,0.1528147075741837,-4.094494467081631
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.1800859834223115,27.39009690802208,0.1800859834223115,36.69237244232996,42.736590565996416,27.210010924599764,0.1800859834223115,-4.067223191233499
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.0810200330237766,27.291030957623544,0.08102003302377671,36.69237244232996,39.41164432943727,27.210010924599764,0.08102003302377671,-4.166289141632035
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.21360241027329155,27.423613334873057,0.21360241027329172,36.69237244232996,43.861500960261644,27.210010924599764,0.21360241027329172,-4.033706764382522
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.2062882790799711,27.41629920367974,0.2062882790799712,36.69237244232996,43.61601708929391,27.210010924599764,0.2062882790799712,-4.041020895575841
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.20623381555378345,27.416244740153548,0.2062338155537835,36.69237244232996,43.614189132304666,27.210010924599764,0.2062338155537835,-4.041075359102031
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.26265696077193,27.4726678853717,0.26265696077192974,36.69237244232996,45.50791673087097,27.210010924599764,0.26265696077192974,-3.98465221388388
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.21830442803416025,27.428315352633927,0.21830442803415998,36.69237244232996,44.01931458033333,27.210010924599764,0.21830442803415998,-4.029004746621652
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.3074804428243815,27.517491367424146,0.30748044282438136,36.69237244232996,47.01232533302151,27.210010924599764,0.30748044282438136,-3.939828731831433
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.22443958407235942,27.43445050867213,0.22443958407235973,36.69237244232996,44.22522855882796,27.210010924599764,0.22443958407235973,-4.022869590583451
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.18998232650429428,27.39999325110406,0.18998232650429409,36.69237244232996,43.06874110363083,27.210010924599764,0.18998232650429409,-4.057326848151519
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.24471069493695405,27.45472161953672,0.2447106949369538,36.69237244232996,44.90558698176703,27.210010924599764,0.2447106949369538,-4.002598479718859
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.28215810688394993,27.49216903148372,0.2821581068839499,36.69237244232996,46.16243285990323,27.210010924599764,0.2821581068839499,-3.9651510677718598
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.22629134396274014,27.436302268562507,0.22629134396274,36.69237244232996,44.287379096462374,27.210010924599764,0.22629134396274,-4.021017830693072
lancet_ets,Lancet-like ETS baseline,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.32887179366879693,27.538882718268564,0.3288717936687967,36.69237244232996,47.73028232226881,27.210010924599764,0.3288717936687967,-3.918437380987015
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,baseline,2050,31,27.210010924599764,0.0,27.210010924599764,0.0,36.69237244232996,36.69237244232996,27.210010924599764,0.0,-4.247309174655815
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.15355771861054934,27.363568643210318,0.1535577186105491,36.69237244232996,41.821285906498204,27.210010924599764,0.1535577186105491,-4.093751456045261
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.1809615920289799,27.390972516628747,0.18096159202898005,36.69237244232996,42.736590565996416,27.210010924599764,0.18096159202898005,-4.0663475826268325
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.08141396617104332,27.29142489077081,0.08141396617104342,36.69237244232996,39.41164432943727,27.210010924599764,0.08141396617104342,-4.16589520848477
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.21464098143405658,27.424651906033823,0.21464098143405658,36.69237244232996,43.861500960261644,27.210010924599764,0.21464098143405658,-4.032668193221756
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.20729128769388228,27.41730221229365,0.20729128769388222,36.69237244232996,43.61601708929391,27.210010924599764,0.20729128769388222,-4.04001788696193
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.20723655935678945,27.417247483956555,0.2072365593567894,36.69237244232996,43.614189132304666,27.210010924599764,0.2072365593567894,-4.0400726152990245
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.2639340434803269,27.473944968080094,0.2639340434803267,36.69237244232996,45.50791673087097,27.210010924599764,0.2639340434803267,-3.9833751311754853
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.21936586120307208,27.429376785802837,0.21936586120307208,36.69237244232996,44.01931458033333,27.210010924599764,0.21936586120307208,-4.027943313452742
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.30897546490773753,27.518986389507504,0.3089754649077376,36.69237244232996,47.01232533302151,27.210010924599764,0.3089754649077376,-3.9383337097480755
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.22553084741088364,27.43554177201065,0.22553084741088322,36.69237244232996,44.22522855882796,27.210010924599764,0.22553084741088322,-4.0217783272449275
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.1909060528101443,27.40091697740991,0.19090605281014436,36.69237244232996,43.06874110363083,27.210010924599764,0.19090605281014436,-4.056403121845669
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.24590051985591033,27.455911444455676,0.24590051985591074,36.69237244232996,44.90558698176703,27.210010924599764,0.24590051985591074,-4.001408654799903
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.28353000747351165,27.49354093207328,0.28353000747351176,36.69237244232996,46.16243285990323,27.210010924599764,0.28353000747351176,-3.963779167182299
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.22739161087204032,27.437402535471808,0.22739161087204054,36.69237244232996,44.287379096462374,27.210010924599764,0.22739161087204054,-4.019917563783771
lancet_ets,Lancet-like ETS baseline,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,Province: No / Year: Yes,ssp585,SSP5-8.5（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.33047082412943857,27.540481748729206,0.3304708241294384,36.69237244232996,47.73028232226881,27.210010924599764,0.3304708241294384,-3.9168383505263726
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,baseline_ets,Baseline (ETS),baseline,baseline,2050,31,27.210010924599764,0.0,27.210010924599764,0.0,36.69237244232996,36.69237244232996,27.210010924599764,0.0,-4.247309174655815
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.0073420567046264314,27.217352981304394,0.0073420567046260585,36.69237244232996,41.821285906498204,27.210010924599764,0.0073420567046260585,-4.239967117951185
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.008652318372910294,27.218663242972674,0.008652318372910146,36.69237244232996,42.736590565996416,27.210010924599764,0.008652318372910146,-4.238656856282905
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.0038926467623052667,27.21390357136207,0.0038926467623056965,36.69237244232996,39.41164432943727,27.210010924599764,0.0038926467623056965,-4.243416527893508
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.01026263134855696,27.220273555948324,0.010262631348556768,36.69237244232996,43.861500960261644,27.210010924599764,0.010262631348556768,-4.237046543307255
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.009911220369738924,27.219922144969505,0.00991122036973884,36.69237244232996,43.61601708929391,27.210010924599764,0.00991122036973884,-4.237397954286074
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.009908603643221225,27.219919528242986,0.009908603643221308,36.69237244232996,43.614189132304666,27.210010924599764,0.009908603643221308,-4.237400571012593
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.012619481007194193,27.222630405606964,0.012619481007194068,36.69237244232996,45.50791673087097,27.210010924599764,0.012619481007194068,-4.234689693648615
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.01048854207125163,27.220499466671022,0.010488542071251753,36.69237244232996,44.01931458033333,27.210010924599764,0.010488542071251753,-4.236820632584557
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,p90,2050,31,27.210010924599764,0.014773046931260391,27.224783971531025,0.014773046931260466,36.69237244232996,47.01232533302151,27.210010924599764,0.014773046931260466,-4.232536127724554
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,median,2050,31,27.210010924599764,0.010783308617215947,27.220794233216985,0.010783308617215956,36.69237244232996,44.22522855882796,27.210010924599764,0.010783308617215956,-4.236525866038594
lancet_ets,Lancet-like ETS baseline,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,p10,2050,31,27.210010924599764,0.009127792973685107,27.21913871757345,0.009127792973685123,36.69237244232996,43.06874110363083,27.210010924599764,0.009127792973685123,-4.2381813816821285
